Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Total_Spending,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
23539.0,0,13,4,24,11,16,1,25,4,6,0,0,68,81,0,1,0,0,1,0,0,0
65333.0,0,58,654,7,92,0,15,30,8,6,0,1,52,798,0,1,0,0,0,1,0,0
78499.0,0,12,912,72,170,47,36,97,4,4,0,1,68,1334,0,1,0,0,0,1,0,0
29732.0,1,23,25,0,8,0,1,4,2,9,0,0,54,38,0,0,0,1,0,0,1,0
41275.0,1,33,24,4,22,0,2,9,3,5,0,0,65,61,0,0,1,0,0,0,1,0
63516.0,1,30,141,11,114,15,14,5,7,5,0,1,52,300,0,0,0,1,0,0,1,0
42769.0,0,15,71,0,13,3,1,0,4,4,0,0,63,88,0,0,0,1,1,0,0,0
49572.0,1,25,35,1,16,0,1,1,3,7,0,0,67,54,0,0,1,0,1,0,0,0
69209.0,0,4,496,32,849,229,48,128,6,4,0,1,53,1782,0,1,0,0,1,0,0,0
17148.0,1,80,9,9,11,13,10,16,3,8,0,0,49,68,0,1,0,0,1,0,0,0
32146.0,1,16,26,3,23,4,7,3,4,6,0,0,42,66,0,0,0,0,1,0,0,0
41713.0,1,57,77,8,44,10,10,25,4,6,0,0,61,174,0,0,0,0,0,0,0,0
34176.0,0,9,11,2,7,4,2,2,3,3,0,0,50,28,0,0,1,0,0,0,1,0
58482.0,0,59,576,7,115,19,7,7,9,6,0,1,70,731,0,0,0,1,1,0,0,0
59686.0,0,78,89,15,89,34,42,5,6,4,0,1,60,274,0,1,0,0,0,1,0,0
60896.0,0,90,1013,30,399,60,46,153,4,6,0,1,61,1701,0,0,0,1,1,0,0,0
62994.0,1,74,224,12,48,4,12,12,4,6,0,1,45,312,0,1,0,0,0,0,1,0
47320.0,0,10,200,19,111,50,15,19,8,6,0,1,68,414,0,1,0,0,0,0,1,0
74859.0,0,63,570,73,614,133,102,73,11,3,0,1,76,1565,0,0,0,0,0,0,0,1
15253.0,1,13,1,3,3,8,1,13,3,7,0,0,33,29,1,0,0,0,0,1,0,0
31560.0,1,98,62,1,20,4,0,7,3,8,0,0,51,94,0,0,0,1,0,1,0,0
91172.0,0,94,162,28,818,0,28,56,7,3,0,1,35,1092,0,0,1,0,0,1,0,0
90000.0,0,91,675,144,133,94,192,241,5,1,0,1,41,1479,0,1,0,0,1,0,0,0
41967.0,1,66,23,4,10,0,2,15,3,4,0,0,44,54,0,1,0,0,0,1,0,0
69263.0,0,14,492,5,32,13,5,21,7,6,0,1,60,568,0,1,0,0,0,1,0,0
65706.0,0,77,918,10,129,13,0,129,12,7,0,1,55,1199,0,0,0,0,0,0,0,0
60934.0,0,41,224,155,155,192,93,54,11,4,0,1,50,873,0,1,0,0,0,0,1,0
71965.0,0,21,572,19,286,50,38,248,5,3,0,1,74,1213,0,1,0,0,1,0,0,0
65210.0,0,25,626,0,70,0,7,28,8,6,0,1,70,731,0,1,0,0,1,0,0,0
79174.0,0,2,1074,37,518,193,92,129,7,2,0,1,50,2043,0,0,0,1,1,0,0,0
81380.0,0,51,741,68,689,224,68,103,10,2,0,1,58,1893,0,0,1,0,0,0,0,0
48432.0,0,3,322,3,50,4,3,42,6,8,0,1,52,424,0,0,0,1,0,1,0,0
52914.0,0,32,254,10,44,30,10,227,3,7,0,1,54,575,0,1,0,0,1,0,0,0
26067.0,1,49,22,2,18,0,2,12,3,8,0,0,51,56,0,1,0,0,1,0,0,0
44325.0,0,69,516,0,21,0,0,5,7,8,0,1,53,542,0,0,0,1,1,0,0,0
26487.0,1,23,2,8,10,12,14,23,3,5,0,0,47,69,1,0,0,0,0,1,0,0
53233.0,0,18,28,0,9,3,0,0,3,4,0,0,68,40,0,0,0,0,1,0,0,0
67716.0,0,8,530,142,217,62,9,56,13,5,0,1,65,1016,0,1,0,0,1,0,0,0
76234.0,0,21,519,50,167,130,0,41,11,3,0,1,53,907,0,0,1,0,1,0,0,0
84117.0,0,60,611,76,749,59,45,26,6,2,0,1,69,1566,0,0,0,1,1,0,0,0
65487.0,0,48,240,67,500,199,0,163,6,2,0,0,68,1169,0,0,1,0,0,0,1,0
25224.0,1,36,4,9,12,11,2,8,3,3,0,0,53,46,1,0,0,0,1,0,0,0
89616.0,0,36,671,47,655,145,111,15,12,2,0,1,42,1644,0,0,1,0,0,1,0,0
40851.0,1,63,23,1,7,0,4,24,2,7,0,0,54,59,0,1,0,0,0,0,0,0
27469.0,0,2,9,1,2,3,2,0,3,6,0,0,78,17,0,1,0,0,1,0,0,0
73803.0,0,61,833,80,363,52,26,174,6,6,0,1,68,1528,0,1,0,0,1,0,0,0
8820.0,1,52,12,0,13,4,2,4,3,8,0,0,73,35,0,0,1,0,0,1,0,0
43322.0,0,25,56,7,48,10,2,18,4,7,0,0,51,141,0,1,0,0,0,1,0,0
55593.0,0,63,293,8,124,11,4,106,3,6,0,1,52,546,0,1,0,0,0,0,1,0
50501.0,1,10,297,0,38,13,0,152,4,6,0,1,71,500,0,1,0,0,1,0,0,0
37085.0,1,65,39,1,16,2,0,3,3,8,0,0,50,61,0,1,0,0,1,0,0,0
16185.0,1,71,5,11,16,21,8,45,2,8,0,0,35,106,1,0,0,0,0,1,0,0
57731.0,0,0,266,21,300,65,8,44,6,6,0,1,56,704,0,1,0,0,0,1,0,0
73807.0,0,88,366,124,156,71,78,54,11,2,0,1,47,849,0,1,0,0,1,0,0,0
35893.0,1,80,158,0,23,0,0,18,5,8,0,0,57,199,0,1,0,0,0,1,0,0
61014.0,0,17,269,129,495,182,43,29,4,7,0,1,45,1147,0,1,0,0,1,0,0,0
32144.0,1,76,41,0,10,0,0,3,3,7,0,0,71,54,0,1,0,0,0,0,1,0
14918.0,0,52,3,3,3,15,4,15,3,6,0,0,62,43,1,0,0,0,0,0,1,0
45146.0,1,28,33,0,5,0,0,15,2,4,0,0,62,53,0,1,0,0,0,0,0,0
41769.0,0,31,302,29,131,32,0,27,7,8,0,1,70,521,0,0,0,0,0,0,0,0
88325.0,0,42,519,71,860,93,27,53,9,2,0,1,44,1623,0,1,0,0,0,0,1,0
38054.0,1,24,23,2,17,2,1,0,3,7,0,0,75,45,0,0,1,0,0,0,0,0
80617.0,0,42,594,51,631,72,55,32,8,2,0,1,30,1435,0,0,0,0,0,1,0,0
5305.0,0,12,12,4,7,1,3,5,0,13,0,0,49,32,0,1,0,0,1,0,0,0
36807.0,1,88,4,2,5,0,0,5,2,6,0,0,71,16,0,1,0,0,0,0,1,0
40101.0,1,73,171,3,129,26,24,62,6,7,0,1,40,415,0,0,1,0,0,0,1,0
58025.0,0,81,270,31,88,11,48,22,10,4,0,0,46,470,0,1,0,0,1,0,0,0
7500.0,1,7,2,8,11,3,8,21,2,7,0,0,46,53,0,0,0,0,0,0,1,0
33562.0,1,33,21,12,12,0,3,3,4,4,0,0,62,51,0,0,1,0,1,0,0,0
57642.0,0,24,580,6,58,8,0,27,6,4,0,1,55,679,0,0,0,1,0,1,0,0
63777.0,1,87,457,5,106,15,17,53,6,8,0,1,46,653,0,1,0,0,1,0,0,0
57967.0,0,39,229,7,137,4,0,91,8,5,0,1,63,468,0,1,0,0,0,1,0,0
51381.5,0,53,32,2,1607,12,4,22,1,0,0,0,47,1679,0,0,0,0,0,0,1,0
24434.0,2,9,3,2,8,20,0,17,2,7,0,0,53,50,0,1,0,0,1,0,0,0
11012.0,1,82,24,3,26,7,1,23,2,9,0,0,41,84,0,1,0,0,0,1,0,0
44802.0,0,71,853,10,143,13,10,20,12,8,0,1,55,1049,0,0,1,0,0,1,0,0
26816.0,0,50,5,1,6,3,4,3,3,4,0,0,39,22,0,1,0,0,0,1,0,0
61223.0,0,46,709,43,182,42,118,247,4,5,0,1,58,1341,0,1,0,0,1,0,0,0
56981.0,0,91,908,48,217,32,12,24,13,6,0,0,44,1241,0,1,0,0,0,0,0,0
69245.0,0,8,428,30,214,80,30,61,10,3,0,1,69,843,0,0,1,0,0,0,1,0
52869.0,1,40,84,3,61,2,1,21,4,7,0,0,71,172,0,0,0,1,1,0,0,0
